workman/Crusoe.txt;2/121305
working/Crusoe.txt;7/121305
workers/Crusoe.txt;1/121305
worked/Crusoe.txt;24/121305
work/Crusoe.txt;101/121305
wore/Crusoe.txt;8/121305
words/Crusoe.txt;29/121305
word/Crusoe.txt;63/121305
wool/Crusoe.txt;1/121305
woody/Crusoe.txt;3/121305
woods/Crusoe.txt;32/121305
wooden/Crusoe.txt;9/121305
wood/Crusoe.txt;54/121305
wont/Crusoe.txt;4/121305
wonders/Crusoe.txt;3/121305
wondering/Crusoe.txt;2/121305
wonderfully/Crusoe.txt;7/121305
wonderful/Crusoe.txt;6/121305
wondered/Crusoe.txt;3/121305
wonder/Crusoe.txt;6/121305
women/Crusoe.txt;8/121305
woman/Crusoe.txt;2/121305
wolves/Crusoe.txt;22/121305
wolf/Crusoe.txt;6/121305
wives/Crusoe.txt;1/121305
wits/Crusoe.txt;3/121305
witness/Crusoe.txt;1/121305
withstood/Crusoe.txt;1/121305
withstanding/Crusoe.txt;1/121305
without/Crusoe.txt;126/121305
within/Crusoe.txt;61/121305
withheld/Crusoe.txt;1/121305
withal/Crusoe.txt;2/121305
with/Crusoe.txt;1078/121305
wit/Crusoe.txt;1/121305
wishings/Crusoe.txt;1/121305
wishing/Crusoe.txt;1/121305
wishes/Crusoe.txt;4/121305
wished/Crusoe.txt;7/121305
wish/Crusoe.txt;9/121305
wiser/Crusoe.txt;1/121305
wisely/Crusoe.txt;2/121305
wise/Crusoe.txt;8/121305
wisdom/Crusoe.txt;1/121305
wire/Crusoe.txt;1/121305
wipe/Crusoe.txt;1/121305
winterton/Crusoe.txt;2/121305
winter/Crusoe.txt;7/121305
wink/Crusoe.txt;1/121305
wings/Crusoe.txt;1/121305
wing/Crusoe.txt;1/121305
wine/Crusoe.txt;3/121305
windward/Crusoe.txt;2/121305
winds/Crusoe.txt;9/121305
winding/Crusoe.txt;2/121305
wind/Crusoe.txt;60/121305
wills/Crusoe.txt;1/121305
willowtree/Crusoe.txt;1/121305
willows/Crusoe.txt;1/121305
willingness/Crusoe.txt;1/121305
willingly/Crusoe.txt;2/121305
willing/Crusoe.txt;23/121305
willful/Crusoe.txt;2/121305
will/Crusoe.txt;86/121305
wildly/Crusoe.txt;1/121305
wildfire/Crusoe.txt;1/121305
wilderness/Crusoe.txt;7/121305
wildcat/Crusoe.txt;2/121305
wild/Crusoe.txt;49/121305
wife/Crusoe.txt;2/121305
widow/Crusoe.txt;8/121305
widening/Crusoe.txt;1/121305
wide/Crusoe.txt;2/121305
wickerworking/Crusoe.txt;1/121305
wickerwork/Crusoe.txt;1/121305
wickerware/Crusoe.txt;3/121305
wicker/Crusoe.txt;2/121305
wickedness/Crusoe.txt;7/121305
wickedly/Crusoe.txt;1/121305
wicked/Crusoe.txt;11/121305
wick/Crusoe.txt;1/121305
why/Crusoe.txt;38/121305
whose/Crusoe.txt;20/121305
whos/Crusoe.txt;1/121305
whom/Crusoe.txt;46/121305
wholly/Crusoe.txt;14/121305
wholesome/Crusoe.txt;6/121305
whole/Crusoe.txt;57/121305
whoever/Crusoe.txt;3/121305
who/Crusoe.txt;186/121305
whither/Crusoe.txt;12/121305
whitebearded/Crusoe.txt;1/121305
white/Crusoe.txt;9/121305
whistling/Crusoe.txt;1/121305
whiskers/Crusoe.txt;3/121305
whirled/Crusoe.txt;1/121305
whipped/Crusoe.txt;1/121305
whimsies/Crusoe.txt;1/121305
whimsical/Crusoe.txt;1/121305
whiles/Crusoe.txt;1/121305
while/Crusoe.txt;108/121305
whichthey/Crusoe.txt;1/121305
which/Crusoe.txt;899/121305
whether/Crusoe.txt;56/121305
wherever/Crusoe.txt;3/121305
whereupon/Crusoe.txt;3/121305
wherer/Crusoe.txt;1/121305
whereof/Crusoe.txt;4/121305
wherein/Crusoe.txt;3/121305
whereby/Crusoe.txt;1/121305
whereas/Crusoe.txt;12/121305
whereabouts/Crusoe.txt;1/121305
where/Crusoe.txt;222/121305
whenever/Crusoe.txt;7/121305
whence/Crusoe.txt;25/121305
when/Crusoe.txt;438/121305
whelming/Crusoe.txt;1/121305
wheelbarrow/Crusoe.txt;4/121305
wheel/Crusoe.txt;5/121305
wheat/Crusoe.txt;1/121305
whch/Crusoe.txt;1/121305
whatsoever/Crusoe.txt;2/121305
whats/Crusoe.txt;2/121305
whatever/Crusoe.txt;13/121305
what/Crusoe.txt;376/121305
wet/Crusoe.txt;14/121305
westward/Crusoe.txt;6/121305
western/Crusoe.txt;1/121305
west/Crusoe.txt;11/121305
wert/Crusoe.txt;2/121305
were/Crusoe.txt;583/121305
went/Crusoe.txt;212/121305
wellstocked/Crusoe.txt;1/121305
wellshaped/Crusoe.txt;1/121305
wells/Crusoe.txt;1/121305
well/Crusoe.txt;203/121305
welcome/Crusoe.txt;5/121305
weighty/Crusoe.txt;1/121305
weight/Crusoe.txt;12/121305
weighed/Crusoe.txt;2/121305
weigh/Crusoe.txt;4/121305
weeping/Crusoe.txt;1/121305
weep/Crusoe.txt;2/121305
weeks/Crusoe.txt;14/121305
weekly/Crusoe.txt;1/121305
week/Crusoe.txt;8/121305
wedges/Crusoe.txt;1/121305
weave/Crusoe.txt;1/121305
weather/Crusoe.txt;31/121305
weary/Crusoe.txt;9/121305
wearing/Crusoe.txt;2/121305
wear/Crusoe.txt;10/121305
weapons/Crusoe.txt;6/121305
weapon/Crusoe.txt;6/121305
wealthy/Crusoe.txt;1/121305
wealth/Crusoe.txt;7/121305
weakness/Crusoe.txt;1/121305
weaker/Crusoe.txt;1/121305
weakening/Crusoe.txt;1/121305
weak/Crusoe.txt;10/121305
we/Crusoe.txt;578/121305
ways/Crusoe.txt;19/121305
way/Crusoe.txt;208/121305
wax/Crusoe.txt;1/121305
waves/Crusoe.txt;8/121305
wave/Crusoe.txt;8/121305
waters/Crusoe.txt;5/121305
water/Crusoe.txt;144/121305
watching/Crusoe.txt;3/121305
watchcoats/Crusoe.txt;3/121305
watchcoat/Crusoe.txt;2/121305
watch/Crusoe.txt;5/121305
wasted/Crusoe.txt;3/121305
waste/Crusoe.txt;3/121305
washing/Crusoe.txt;3/121305
washed/Crusoe.txt;2/121305
was/Crusoe.txt;2016/121305
wars/Crusoe.txt;1/121305
warrant/Crusoe.txt;2/121305
warning/Crusoe.txt;2/121305
warned/Crusoe.txt;2/121305
warn/Crusoe.txt;1/121305
warmth/Crusoe.txt;1/121305
warmly/Crusoe.txt;3/121305
warm/Crusoe.txt;5/121305
wariness/Crusoe.txt;1/121305
warehouse/Crusoe.txt;1/121305
ware/Crusoe.txt;1/121305
war/Crusoe.txt;5/121305
wants/Crusoe.txt;3/121305
wanting/Crusoe.txt;7/121305
wanted/Crusoe.txt;50/121305
want/Crusoe.txt;51/121305
wandering/Crusoe.txt;5/121305
wandered/Crusoe.txt;3/121305
walls/Crusoe.txt;1/121305
wallowing/Crusoe.txt;1/121305
wallowed/Crusoe.txt;1/121305
wall/Crusoe.txt;45/121305
walks/Crusoe.txt;2/121305
walking/Crusoe.txt;7/121305
walked/Crusoe.txt;15/121305
walk/Crusoe.txt;9/121305
waking/Crusoe.txt;5/121305
wakened/Crusoe.txt;1/121305
waken/Crusoe.txt;1/121305
waked/Crusoe.txt;7/121305
wake/Crusoe.txt;4/121305
waive/Crusoe.txt;1/121305
waiting/Crusoe.txt;2/121305
waited/Crusoe.txt;7/121305
wait/Crusoe.txt;12/121305
waistcoats/Crusoe.txt;2/121305
waistcoat/Crusoe.txt;6/121305
waft/Crusoe.txt;2/121305
waf/Crusoe.txt;1/121305
waded/Crusoe.txt;1/121305
w/Crusoe.txt;4/121305
vulgarly/Crusoe.txt;1/121305
voyages/Crusoe.txt;5/121305
voyage/Crusoe.txt;59/121305
vows/Crusoe.txt;2/121305
voracious/Crusoe.txt;1/121305
vomited/Crusoe.txt;2/121305
vomit/Crusoe.txt;1/121305
volume/Crusoe.txt;1/121305
volleys/Crusoe.txt;2/121305
volley/Crusoe.txt;9/121305
void/Crusoe.txt;3/121305
voice/Crusoe.txt;13/121305
viz/Crusoe.txt;67/121305
vivacity/Crusoe.txt;1/121305
vitiated/Crusoe.txt;1/121305
visits/Crusoe.txt;1/121305
visitor/Crusoe.txt;1/121305
visited/Crusoe.txt;1/121305
visit/Crusoe.txt;2/121305
vision/Crusoe.txt;1/121305
visibly/Crusoe.txt;1/121305
visible/Crusoe.txt;4/121305
virtues/Crusoe.txt;2/121305
virtue/Crusoe.txt;2/121305
virginians/Crusoe.txt;1/121305
virgin/Crusoe.txt;1/121305
violently/Crusoe.txt;2/121305
violent/Crusoe.txt;15/121305
violence/Crusoe.txt;16/121305
vines/Crusoe.txt;1/121305
vindictive/Crusoe.txt;1/121305
villainy/Crusoe.txt;3/121305
villains/Crusoe.txt;4/121305
villainous/Crusoe.txt;1/121305
villages/Crusoe.txt;1/121305
village/Crusoe.txt;2/121305
vigorously/Crusoe.txt;1/121305
vigor/Crusoe.txt;2/121305
vigilant/Crusoe.txt;2/121305
views/Crusoe.txt;5/121305
viewing/Crusoe.txt;3/121305
viewed/Crusoe.txt;1/121305
view/Crusoe.txt;30/121305
victuals/Crusoe.txt;4/121305
victualled/Crusoe.txt;2/121305
victual/Crusoe.txt;2/121305
victory/Crusoe.txt;3/121305
victors/Crusoe.txt;1/121305
victim/Crusoe.txt;4/121305
vicissitudes/Crusoe.txt;1/121305
vicious/Crusoe.txt;1/121305
vice/Crusoe.txt;1/121305
vesting/Crusoe.txt;1/121305
vestiges/Crusoe.txt;1/121305
vessels/Crusoe.txt;8/121305
vessel/Crusoe.txt;16/121305
very/Crusoe.txt;463/121305
vernal/Crusoe.txt;1/121305
vermin/Crusoe.txt;2/121305
verily/Crusoe.txt;7/121305
verdure/Crusoe.txt;1/121305
verde/Crusoe.txt;4/121305
venturous/Crusoe.txt;1/121305
venturing/Crusoe.txt;8/121305
ventures/Crusoe.txt;1/121305
ventured/Crusoe.txt;6/121305
venture/Crusoe.txt;29/121305
vent/Crusoe.txt;2/121305
venomous/Crusoe.txt;2/121305
vengeance/Crusoe.txt;1/121305
veneration/Crusoe.txt;1/121305
veins/Crusoe.txt;2/121305
veered/Crusoe.txt;2/121305
vault/Crusoe.txt;2/121305
vastly/Crusoe.txt;1/121305
vast/Crusoe.txt;12/121305
various/Crusoe.txt;2/121305
variety/Crusoe.txt;3/121305
vapors/Crusoe.txt;3/121305
vanished/Crusoe.txt;1/121305
value/Crusoe.txt;12/121305
valuable/Crusoe.txt;3/121305
valleys/Crusoe.txt;4/121305
valley/Crusoe.txt;4/121305
vale/Crusoe.txt;2/121305
vain/Crusoe.txt;7/121305
vacant/Crusoe.txt;1/121305
utmost/Crusoe.txt;13/121305
utensils/Crusoe.txt;2/121305
usually/Crusoe.txt;7/121305
usual/Crusoe.txt;17/121305
using/Crusoe.txt;3/121305
uses/Crusoe.txt;4/121305
useless/Crusoe.txt;5/121305
usefulness/Crusoe.txt;1/121305
useful/Crusoe.txt;14/121305
used/Crusoe.txt;42/121305
use/Crusoe.txt;59/121305
usage/Crusoe.txt;6/121305
us/Crusoe.txt;207/121305
urgent/Crusoe.txt;1/121305
urge/Crusoe.txt;1/121305
upwards/Crusoe.txt;2/121305
upward/Crusoe.txt;2/121305
upright/Crusoe.txt;8/121305
uppermost/Crusoe.txt;1/121305
upper/Crusoe.txt;8/121305
upon/Crusoe.txt;557/121305
uphill/Crusoe.txt;1/121305
up/Crusoe.txt;395/121305
unwilling/Crusoe.txt;2/121305
unwieldy/Crusoe.txt;2/121305
untouched/Crusoe.txt;1/121305
until/Crusoe.txt;1/121305
untie/Crusoe.txt;1/121305
unthinking/Crusoe.txt;1/121305
unthankful/Crusoe.txt;1/121305
unspotted/Crusoe.txt;1/121305
unspoiled/Crusoe.txt;1/121305
unspeakable/Crusoe.txt;1/121305
unseen/Crusoe.txt;2/121305
unquiet/Crusoe.txt;1/121305
unquestioned/Crusoe.txt;1/121305
unqualified/Crusoe.txt;1/121305
unpunished/Crusoe.txt;1/121305
unpleasant/Crusoe.txt;2/121305
unpassable/Crusoe.txt;1/121305
unnatural/Crusoe.txt;2/121305
unlucky/Crusoe.txt;1/121305
unlikely/Crusoe.txt;1/121305
unless/Crusoe.txt;15/121305
unknown/Crusoe.txt;1/121305
unkindly/Crusoe.txt;1/121305
unjustly/Crusoe.txt;2/121305
unjustifiable/Crusoe.txt;1/121305
universal/Crusoe.txt;2/121305
united/Crusoe.txt;1/121305
uninterrupted/Crusoe.txt;1/121305
uninhibited/Crusoe.txt;1/121305
uninhabited/Crusoe.txt;5/121305
unhappy/Crusoe.txt;5/121305
unhappiest/Crusoe.txt;1/121305
unhabitable/Crusoe.txt;1/121305
unfortunate/Crusoe.txt;5/121305
unforseen/Crusoe.txt;1/121305
unforeseen/Crusoe.txt;1/121305
unfeigned/Crusoe.txt;1/121305
unfaithful/Crusoe.txt;1/121305
unexpectedly/Crusoe.txt;1/121305
unexpected/Crusoe.txt;1/121305
uneven/Crusoe.txt;1/121305
unembodied/Crusoe.txt;1/121305
uneasy/Crusoe.txt;8/121305
uneasinesses/Crusoe.txt;1/121305
uneasiness/Crusoe.txt;5/121305
undoubted/Crusoe.txt;3/121305
undone/Crusoe.txt;7/121305
undisposed/Crusoe.txt;1/121305
undiscovered/Crusoe.txt;3/121305
underwood/Crusoe.txt;1/121305
undertakings/Crusoe.txt;2/121305
undertaking/Crusoe.txt;3/121305
undertaken/Crusoe.txt;2/121305
undertake/Crusoe.txt;6/121305
understood/Crusoe.txt;20/121305
understanding/Crusoe.txt;3/121305
understand/Crusoe.txt;30/121305
undermost/Crusoe.txt;1/121305
undermine/Crusoe.txt;1/121305
under/Crusoe.txt;67/121305
uncured/Crusoe.txt;1/121305
uncouth/Crusoe.txt;1/121305
unconcerned/Crusoe.txt;3/121305
uncommon/Crusoe.txt;4/121305
uncomfortably/Crusoe.txt;2/121305
uncoined/Crusoe.txt;1/121305
uncharged/Crusoe.txt;1/121305
uncertain/Crusoe.txt;1/121305
unbound/Crusoe.txt;1/121305
unavoidable/Crusoe.txt;1/121305
unarmed/Crusoe.txt;3/121305
unaccountable/Crusoe.txt;2/121305
unable/Crusoe.txt;1/121305
umbrella/Crusoe.txt;6/121305
ugly/Crusoe.txt;7/121305
tying/Crusoe.txt;5/121305
twothirds/Crusoe.txt;2/121305
twolegged/Crusoe.txt;1/121305
twofold/Crusoe.txt;1/121305
two/Crusoe.txt;349/121305
twisted/Crusoe.txt;1/121305
twist/Crusoe.txt;1/121305
twinkled/Crusoe.txt;1/121305
twine/Crusoe.txt;1/121305
twigs/Crusoe.txt;4/121305
twice/Crusoe.txt;16/121305
twentytwo/Crusoe.txt;3/121305
twentythird/Crusoe.txt;2/121305
twentysix/Crusoe.txt;3/121305
twentyseven/Crusoe.txt;1/121305
twentyone/Crusoe.txt;1/121305
twentyfour/Crusoe.txt;1/121305
twentyfive/Crusoe.txt;2/121305
twenty/Crusoe.txt;38/121305
twentieth/Crusoe.txt;4/121305
twelve/Crusoe.txt;20/121305
twelfth/Crusoe.txt;2/121305
turtles/Crusoe.txt;6/121305
turtle/Crusoe.txt;7/121305
turns/Crusoe.txt;3/121305
turnip/Crusoe.txt;1/121305
turning/Crusoe.txt;7/121305
turned/Crusoe.txt;23/121305
turn/Crusoe.txt;18/121305
turks/Crusoe.txt;2/121305
turkish/Crusoe.txt;1/121305
turfwall/Crusoe.txt;1/121305
turfs/Crusoe.txt;1/121305
turf/Crusoe.txt;2/121305
tumbling/Crusoe.txt;1/121305
try/Crusoe.txt;12/121305
truth/Crusoe.txt;2/121305
trusty/Crusoe.txt;1/121305
trustees/Crusoe.txt;9/121305
trusted/Crusoe.txt;4/121305
trust/Crusoe.txt;6/121305
trunk/Crusoe.txt;1/121305
truncheon/Crusoe.txt;1/121305
truly/Crusoe.txt;5/121305
true/Crusoe.txt;31/121305
truce/Crusoe.txt;1/121305
trough/Crusoe.txt;1/121305
troublesome/Crusoe.txt;1/121305
troubles/Crusoe.txt;3/121305
troubled/Crusoe.txt;3/121305
trouble/Crusoe.txt;11/121305
trot/Crusoe.txt;1/121305
troops/Crusoe.txt;2/121305
troop/Crusoe.txt;2/121305
trod/Crusoe.txt;2/121305
triumphant/Crusoe.txt;2/121305
triumph/Crusoe.txt;1/121305
trinidad/Crusoe.txt;1/121305
trimmed/Crusoe.txt;2/121305
trifles/Crusoe.txt;4/121305
trifle/Crusoe.txt;1/121305
tried/Crusoe.txt;8/121305
trick/Crusoe.txt;1/121305
trice/Crusoe.txt;1/121305
triangle/Crusoe.txt;1/121305
trial/Crusoe.txt;4/121305
trembling/Crusoe.txt;3/121305
trembles/Crusoe.txt;1/121305
trembled/Crusoe.txt;4/121305
tremble/Crusoe.txt;2/121305
trees/Crusoe.txt;35/121305
tree/Crusoe.txt;61/121305
treatment/Crusoe.txt;1/121305
treat/Crusoe.txt;4/121305
treasure/Crusoe.txt;1/121305
tread/Crusoe.txt;1/121305
treachery/Crusoe.txt;2/121305
traversing/Crusoe.txt;1/121305
travels/Crusoe.txt;1/121305
travelling/Crusoe.txt;1/121305
travellers/Crusoe.txt;1/121305
travelled/Crusoe.txt;9/121305
travelers/Crusoe.txt;1/121305
travel/Crusoe.txt;7/121305
traps/Crusoe.txt;2/121305
trapdoor/Crusoe.txt;1/121305
trap/Crusoe.txt;4/121305
transports/Crusoe.txt;2/121305
transaction/Crusoe.txt;1/121305
tranquillity/Crusoe.txt;1/121305
trampled/Crusoe.txt;1/121305
train/Crusoe.txt;3/121305
traffic/Crusoe.txt;2/121305
trading/Crusoe.txt;3/121305
trades/Crusoe.txt;1/121305
trader/Crusoe.txt;2/121305
traded/Crusoe.txt;2/121305
trade/Crusoe.txt;10/121305
tractable/Crusoe.txt;1/121305
toys/Crusoe.txt;3/121305
towns/Crusoe.txt;1/121305
town/Crusoe.txt;4/121305
towards/Crusoe.txt;67/121305
toward/Crusoe.txt;5/121305
tours/Crusoe.txt;1/121305
tour/Crusoe.txt;4/121305
toulouse/Crusoe.txt;3/121305
tough/Crusoe.txt;1/121305
touched/Crusoe.txt;6/121305
touch/Crusoe.txt;3/121305
totter/Crusoe.txt;1/121305
tother/Crusoe.txt;1/121305
totally/Crusoe.txt;1/121305
tossed/Crusoe.txt;6/121305
toss/Crusoe.txt;1/121305
tortoise/Crusoe.txt;6/121305
tornado/Crusoe.txt;1/121305
torn/Crusoe.txt;2/121305
torbay/Crusoe.txt;1/121305
topmasts/Crusoe.txt;1/121305
topmast/Crusoe.txt;2/121305
top/Crusoe.txt;34/121305
tools/Crusoe.txt;28/121305
tool/Crusoe.txt;1/121305
took/Crusoe.txt;147/121305
too/Crusoe.txt;117/121305
tons/Crusoe.txt;1/121305
tongue/Crusoe.txt;4/121305
tongs/Crusoe.txt;1/121305
tone/Crusoe.txt;2/121305
tomorrow/Crusoe.txt;3/121305
tom/Crusoe.txt;5/121305
tolerably/Crusoe.txt;1/121305
tolerable/Crusoe.txt;4/121305
told/Crusoe.txt;120/121305
tokens/Crusoe.txt;2/121305
token/Crusoe.txt;4/121305
toil/Crusoe.txt;2/121305
together/Crusoe.txt;38/121305
toes/Crusoe.txt;2/121305
todos/Crusoe.txt;1/121305
today/Crusoe.txt;3/121305
tobaccopipes/Crusoe.txt;1/121305
tobaccopipe/Crusoe.txt;4/121305
tobacco/Crusoe.txt;22/121305
to/Crusoe.txt;4306/121305
tittle/Crusoe.txt;2/121305
title/Crusoe.txt;2/121305
tis/Crusoe.txt;2/121305
tired/Crusoe.txt;7/121305
tipped/Crusoe.txt;1/121305
tinderbox/Crusoe.txt;1/121305
times/Crusoe.txt;38/121305
time/Crusoe.txt;277/121305
timbertrees/Crusoe.txt;1/121305
timber/Crusoe.txt;10/121305
till/Crusoe.txt;123/121305
tiles/Crusoe.txt;1/121305
tile/Crusoe.txt;1/121305
tigers/Crusoe.txt;4/121305
tied/Crusoe.txt;11/121305
tidings/Crusoe.txt;1/121305
tides/Crusoe.txt;1/121305
tided/Crusoe.txt;1/121305
tide/Crusoe.txt;49/121305
ticklish/Crusoe.txt;1/121305
thyself/Crusoe.txt;2/121305
thy/Crusoe.txt;1/121305
thus/Crusoe.txt;77/121305
thunderstruck/Crusoe.txt;1/121305
thundered/Crusoe.txt;1/121305
thunder/Crusoe.txt;5/121305
thumb/Crusoe.txt;1/121305
thrusting/Crusoe.txt;1/121305
thrust/Crusoe.txt;6/121305
throws/Crusoe.txt;1/121305
thrown/Crusoe.txt;7/121305
throwing/Crusoe.txt;3/121305
throw/Crusoe.txt;9/121305
throve/Crusoe.txt;1/121305
throughout/Crusoe.txt;1/121305
throughfare/Crusoe.txt;1/121305
through/Crusoe.txt;41/121305
throne/Crusoe.txt;1/121305
thriving/Crusoe.txt;2/121305
thrive/Crusoe.txt;1/121305
thrice/Crusoe.txt;1/121305
threw/Crusoe.txt;9/121305
threescore/Crusoe.txt;1/121305
threecornered/Crusoe.txt;1/121305
three/Crusoe.txt;201/121305
threaten/Crusoe.txt;1/121305
thread/Crusoe.txt;2/121305
thrashed/Crusoe.txt;1/121305
thrash/Crusoe.txt;3/121305
thousands/Crusoe.txt;1/121305
thousand/Crusoe.txt;23/121305
thoughts/Crusoe.txt;111/121305
thoughtless/Crusoe.txt;1/121305
thought/Crusoe.txt;165/121305
though/Crusoe.txt;197/121305
thou/Crusoe.txt;20/121305
those/Crusoe.txt;95/121305
thoroughly/Crusoe.txt;1/121305
thorough/Crusoe.txt;1/121305
thorny/Crusoe.txt;1/121305
thongs/Crusoe.txt;1/121305
thither/Crusoe.txt;25/121305
this/Crusoe.txt;833/121305
thirtysix/Crusoe.txt;2/121305
thirtyfive/Crusoe.txt;1/121305
thirty/Crusoe.txt;9/121305
thirteen/Crusoe.txt;1/121305
thirsty/Crusoe.txt;2/121305
thirst/Crusoe.txt;3/121305
thirdly/Crusoe.txt;3/121305
third/Crusoe.txt;17/121305
thinking/Crusoe.txt;9/121305
think/Crusoe.txt;75/121305
things/Crusoe.txt;166/121305
thing/Crusoe.txt;74/121305
thin/Crusoe.txt;2/121305
thieves/Crusoe.txt;4/121305
thickness/Crusoe.txt;1/121305
thickets/Crusoe.txt;1/121305
thicket/Crusoe.txt;2/121305
thicker/Crusoe.txt;1/121305
thickened/Crusoe.txt;2/121305
thick/Crusoe.txt;26/121305
they/Crusoe.txt;776/121305
these/Crusoe.txt;217/121305
theres/Crusoe.txt;1/121305
therefore/Crusoe.txt;29/121305
thereabouts/Crusoe.txt;9/121305
thereabout/Crusoe.txt;2/121305
there/Crusoe.txt;352/121305
thence/Crusoe.txt;6/121305
then/Crusoe.txt;231/121305
themselves/Crusoe.txt;27/121305
them/Crusoe.txt;874/121305
theirs/Crusoe.txt;4/121305
their/Crusoe.txt;346/121305
thee/Crusoe.txt;10/121305
the/Crusoe.txt;5895/121305
thatched/Crusoe.txt;3/121305
thatch/Crusoe.txt;1/121305
that/Crusoe.txt;1890/121305
thanks/Crusoe.txt;13/121305
thankfulness/Crusoe.txt;14/121305
thankfully/Crusoe.txt;2/121305
thankful/Crusoe.txt;22/121305
thanked/Crusoe.txt;2/121305
thank/Crusoe.txt;3/121305
than/Crusoe.txt;243/121305
th/Crusoe.txt;34/121305
tethered/Crusoe.txt;1/121305
testimony/Crusoe.txt;4/121305
testimonies/Crusoe.txt;3/121305
testify/Crusoe.txt;2/121305
testament/Crusoe.txt;1/121305
terrors/Crusoe.txt;2/121305
terror/Crusoe.txt;11/121305
terrifying/Crusoe.txt;1/121305
terrified/Crusoe.txt;9/121305
terribly/Crusoe.txt;7/121305
terrible/Crusoe.txt;26/121305
terrace/Crusoe.txt;1/121305
terra/Crusoe.txt;1/121305
terms/Crusoe.txt;2/121305
tent/Crusoe.txt;37/121305
tenfold/Crusoe.txt;1/121305
teneriffe/Crusoe.txt;1/121305
tending/Crusoe.txt;1/121305
tenderness/Crusoe.txt;1/121305
tender/Crusoe.txt;3/121305
tendency/Crusoe.txt;1/121305
tended/Crusoe.txt;3/121305
tend/Crusoe.txt;1/121305
ten/Crusoe.txt;11/121305
tempting/Crusoe.txt;1/121305
tempters/Crusoe.txt;1/121305
tempted/Crusoe.txt;2/121305
temptations/Crusoe.txt;1/121305
temptation/Crusoe.txt;1/121305
tempt/Crusoe.txt;1/121305
temple/Crusoe.txt;1/121305
tempests/Crusoe.txt;1/121305
temperance/Crusoe.txt;1/121305
temper/Crusoe.txt;11/121305
tells/Crusoe.txt;1/121305
telling/Crusoe.txt;7/121305
tell/Crusoe.txt;47/121305
teeth/Crusoe.txt;5/121305
tediousness/Crusoe.txt;1/121305
tedious/Crusoe.txt;4/121305
ted/Crusoe.txt;1/121305
tears/Crusoe.txt;15/121305
teaching/Crusoe.txt;2/121305
teacher/Crusoe.txt;1/121305
teachee/Crusoe.txt;3/121305
teach/Crusoe.txt;6/121305
tawny/Crusoe.txt;2/121305
taught/Crusoe.txt;8/121305
tasting/Crusoe.txt;2/121305
tasted/Crusoe.txt;2/121305
taste/Crusoe.txt;5/121305
task/Crusoe.txt;1/121305
tarshish/Crusoe.txt;1/121305
tarpaulin/Crusoe.txt;1/121305
tarnished/Crusoe.txt;2/121305
